June 15, 2015   15:19:12
Bulk Electrolysis with Coulometry
File: electrolysis
Data Source:  Experiment
Instrument Model:  CHI601C
Header: 
Note: 

Init E (V) = -1.7
End Current Ratio (%) = 0
Data Storage Interval (s) = 1

Time/sec, Charge/C, Current/A
4612.000, 3.990e+1, 7.936e-3
4613.000, 3.991e+1, 7.955e-3
4614.000, 3.992e+1, 7.888e-3
4615.000, 3.993e+1, 7.879e-3
4616.000, 3.993e+1, 7.914e-3
4617.000, 3.994e+1, 7.899e-3
4618.000, 3.995e+1, 7.944e-3
4619.000, 3.996e+1, 7.906e-3
4620.000, 3.997e+1, 7.899e-3
4621.000, 3.997e+1, 7.898e-3
4622.000, 3.998e+1, 7.845e-3
4623.000, 3.999e+1, 7.906e-3
4624.000, 4.000e+1, 7.871e-3
4625.000, 4.000e+1, 7.997e-3
4626.000, 4.001e+1, 7.908e-3
4627.000, 4.002e+1, 7.911e-3
4628.000, 4.003e+1, 7.883e-3
4629.000, 4.004e+1, 7.868e-3
4630.000, 4.004e+1, 7.856e-3
4631.000, 4.005e+1, 7.893e-3
4632.000, 4.006e+1, 7.976e-3
4633.000, 4.007e+1, 7.858e-3
4634.000, 4.008e+1, 7.878e-3
4635.000, 4.008e+1, 7.909e-3
4636.000, 4.009e+1, 7.889e-3
4637.000, 4.010e+1, 7.883e-3
4638.000, 4.011e+1, 7.876e-3
4639.000, 4.012e+1, 7.895e-3
4640.000, 4.012e+1, 7.934e-3
4641.000, 4.013e+1, 7.946e-3
4642.000, 4.014e+1, 7.954e-3
4643.000, 4.015e+1, 7.879e-3
4644.000, 4.015e+1, 7.939e-3
4645.000, 4.016e+1, 7.878e-3
4646.000, 4.017e+1, 7.833e-3
4647.000, 4.018e+1, 7.860e-3
4648.000, 4.019e+1, 7.775e-3
4649.000, 4.019e+1, 7.856e-3
4650.000, 4.020e+1, 7.869e-3
4651.000, 4.021e+1, 7.917e-3
4652.000, 4.022e+1, 7.899e-3
4653.000, 4.023e+1, 7.946e-3
4654.000, 4.023e+1, 7.864e-3
4655.000, 4.024e+1, 7.884e-3
4656.000, 4.025e+1, 7.881e-3
4657.000, 4.026e+1, 7.814e-3
4658.000, 4.027e+1, 7.812e-3
4659.000, 4.027e+1, 7.881e-3
4660.000, 4.028e+1, 7.879e-3
4661.000, 4.029e+1, 7.855e-3
4662.000, 4.030e+1, 7.843e-3
4663.000, 4.030e+1, 7.838e-3
4664.000, 4.031e+1, 7.830e-3
4665.000, 4.032e+1, 7.819e-3
4666.000, 4.033e+1, 7.810e-3
4667.000, 4.034e+1, 7.764e-3
4668.000, 4.034e+1, 7.785e-3
4669.000, 4.035e+1, 7.823e-3
4670.000, 4.036e+1, 7.811e-3
4671.000, 4.037e+1, 7.863e-3
4672.000, 4.037e+1, 7.820e-3
4673.000, 4.038e+1, 7.915e-3
4674.000, 4.039e+1, 7.857e-3
4675.000, 4.040e+1, 7.810e-3
4676.000, 4.041e+1, 7.823e-3
4677.000, 4.041e+1, 7.848e-3
4678.000, 4.042e+1, 7.867e-3
4679.000, 4.043e+1, 7.807e-3
4680.000, 4.044e+1, 7.855e-3
4681.000, 4.045e+1, 7.912e-3
4682.000, 4.045e+1, 7.851e-3
4683.000, 4.046e+1, 7.827e-3
4684.000, 4.047e+1, 7.843e-3
4685.000, 4.048e+1, 7.850e-3
4686.000, 4.048e+1, 7.873e-3
4687.000, 4.049e+1, 7.848e-3
4688.000, 4.050e+1, 7.845e-3
4689.000, 4.051e+1, 7.834e-3
4690.000, 4.052e+1, 7.812e-3
4691.000, 4.052e+1, 7.822e-3
4692.000, 4.053e+1, 7.793e-3
4693.000, 4.054e+1, 7.767e-3
4694.000, 4.055e+1, 7.791e-3
4695.000, 4.055e+1, 7.804e-3
4696.000, 4.056e+1, 7.781e-3
4697.000, 4.057e+1, 7.764e-3
4698.000, 4.058e+1, 7.706e-3
4699.000, 4.059e+1, 7.810e-3
4700.000, 4.059e+1, 7.821e-3
4701.000, 4.060e+1, 7.761e-3
4702.000, 4.061e+1, 7.807e-3
4703.000, 4.062e+1, 7.789e-3
4704.000, 4.062e+1, 7.828e-3
4705.000, 4.063e+1, 7.812e-3
4706.000, 4.064e+1, 7.771e-3
4707.000, 4.065e+1, 7.812e-3
4708.000, 4.066e+1, 7.804e-3
4709.000, 4.066e+1, 7.858e-3
4710.000, 4.067e+1, 7.825e-3
4711.000, 4.068e+1, 7.772e-3
4712.000, 4.069e+1, 7.873e-3
4713.000, 4.070e+1, 7.822e-3
4714.000, 4.070e+1, 7.827e-3
4715.000, 4.071e+1, 7.738e-3
4716.000, 4.072e+1, 7.774e-3
4717.000, 4.073e+1, 7.727e-3
4718.000, 4.073e+1, 7.754e-3
4719.000, 4.074e+1, 7.801e-3
4720.000, 4.075e+1, 7.814e-3
4721.000, 4.076e+1, 7.771e-3
4722.000, 4.077e+1, 7.775e-3
4723.000, 4.077e+1, 7.791e-3
4724.000, 4.078e+1, 7.733e-3
4725.000, 4.079e+1, 7.797e-3
4726.000, 4.080e+1, 7.761e-3
4727.000, 4.080e+1, 7.783e-3
4728.000, 4.081e+1, 7.712e-3
4729.000, 4.082e+1, 7.756e-3
4730.000, 4.083e+1, 7.725e-3
4731.000, 4.084e+1, 7.675e-3
4732.000, 4.084e+1, 7.689e-3
4733.000, 4.085e+1, 7.758e-3
4734.000, 4.086e+1, 7.747e-3
4735.000, 4.087e+1, 7.746e-3
4736.000, 4.087e+1, 7.732e-3
4737.000, 4.088e+1, 7.714e-3
4738.000, 4.089e+1, 7.689e-3
4739.000, 4.090e+1, 7.807e-3
4740.000, 4.090e+1, 7.753e-3
4741.000, 4.091e+1, 7.673e-3
4742.000, 4.092e+1, 7.718e-3
4743.000, 4.093e+1, 7.724e-3
4744.000, 4.094e+1, 7.694e-3
4745.000, 4.094e+1, 7.649e-3
4746.000, 4.095e+1, 7.693e-3
4747.000, 4.096e+1, 7.714e-3
4748.000, 4.097e+1, 7.696e-3
4749.000, 4.097e+1, 7.715e-3
4750.000, 4.098e+1, 7.739e-3
4751.000, 4.099e+1, 7.756e-3
4752.000, 4.100e+1, 7.794e-3
4753.000, 4.101e+1, 7.789e-3
4754.000, 4.101e+1, 7.760e-3
4755.000, 4.102e+1, 7.754e-3
4756.000, 4.103e+1, 7.680e-3
4757.000, 4.104e+1, 7.668e-3
4758.000, 4.104e+1, 7.685e-3
4759.000, 4.105e+1, 7.662e-3
4760.000, 4.106e+1, 7.728e-3
4761.000, 4.107e+1, 7.724e-3
4762.000, 4.107e+1, 7.744e-3
4763.000, 4.108e+1, 7.698e-3
4764.000, 4.109e+1, 7.761e-3
4765.000, 4.110e+1, 7.712e-3
4766.000, 4.111e+1, 7.666e-3
4767.000, 4.111e+1, 7.695e-3
4768.000, 4.112e+1, 7.685e-3
4769.000, 4.113e+1, 7.668e-3
4770.000, 4.114e+1, 7.764e-3
4771.000, 4.114e+1, 7.694e-3
4772.000, 4.115e+1, 7.691e-3
4773.000, 4.116e+1, 7.626e-3
4774.000, 4.117e+1, 7.742e-3
4775.000, 4.117e+1, 7.714e-3
4776.000, 4.118e+1, 7.680e-3
4777.000, 4.119e+1, 7.742e-3
4778.000, 4.120e+1, 7.677e-3
4779.000, 4.121e+1, 7.684e-3
4780.000, 4.121e+1, 7.667e-3
4781.000, 4.122e+1, 7.695e-3
4782.000, 4.123e+1, 7.664e-3
4783.000, 4.124e+1, 7.656e-3
4784.000, 4.124e+1, 7.667e-3
4785.000, 4.125e+1, 7.671e-3
4786.000, 4.126e+1, 7.643e-3
4787.000, 4.127e+1, 7.698e-3
4788.000, 4.127e+1, 7.733e-3
4789.000, 4.128e+1, 7.668e-3
4790.000, 4.129e+1, 7.634e-3
4791.000, 4.130e+1, 7.646e-3
4792.000, 4.130e+1, 7.630e-3
4793.000, 4.131e+1, 7.623e-3
4794.000, 4.132e+1, 7.664e-3
4795.000, 4.133e+1, 7.698e-3
4796.000, 4.134e+1, 7.709e-3
4797.000, 4.134e+1, 7.682e-3
4798.000, 4.135e+1, 7.630e-3
4799.000, 4.136e+1, 7.675e-3
4800.000, 4.137e+1, 7.665e-3
4801.000, 4.137e+1, 7.717e-3
4802.000, 4.138e+1, 7.666e-3
4803.000, 4.139e+1, 7.625e-3
4804.000, 4.140e+1, 7.667e-3
4805.000, 4.140e+1, 7.699e-3
4806.000, 4.141e+1, 7.634e-3
4807.000, 4.142e+1, 7.674e-3
4808.000, 4.143e+1, 7.654e-3
4809.000, 4.144e+1, 7.667e-3
4810.000, 4.144e+1, 7.627e-3
4811.000, 4.145e+1, 7.684e-3
4812.000, 4.146e+1, 7.669e-3
4813.000, 4.147e+1, 7.612e-3
4814.000, 4.147e+1, 7.685e-3
4815.000, 4.148e+1, 7.652e-3
4816.000, 4.149e+1, 7.635e-3
4817.000, 4.150e+1, 7.639e-3
4818.000, 4.150e+1, 7.724e-3
4819.000, 4.151e+1, 7.678e-3
4820.000, 4.152e+1, 7.652e-3
4821.000, 4.153e+1, 7.584e-3
4822.000, 4.153e+1, 7.630e-3
4823.000, 4.154e+1, 7.641e-3
4824.000, 4.155e+1, 7.688e-3
4825.000, 4.156e+1, 7.586e-3
4826.000, 4.157e+1, 7.618e-3
4827.000, 4.157e+1, 7.626e-3
4828.000, 4.158e+1, 7.605e-3
4829.000, 4.159e+1, 7.650e-3
4830.000, 4.160e+1, 7.626e-3
4831.000, 4.160e+1, 7.609e-3
4832.000, 4.161e+1, 7.649e-3
4833.000, 4.162e+1, 7.665e-3
4834.000, 4.163e+1, 7.660e-3
4835.000, 4.163e+1, 7.692e-3
4836.000, 4.164e+1, 7.581e-3
4837.000, 4.165e+1, 7.641e-3
4838.000, 4.166e+1, 7.640e-3
4839.000, 4.166e+1, 7.566e-3
4840.000, 4.167e+1, 7.553e-3
4841.000, 4.168e+1, 7.564e-3
4842.000, 4.169e+1, 7.648e-3
4843.000, 4.169e+1, 7.588e-3
4844.000, 4.170e+1, 7.608e-3
4845.000, 4.171e+1, 7.620e-3
4846.000, 4.172e+1, 7.619e-3
4847.000, 4.173e+1, 7.618e-3
4848.000, 4.173e+1, 7.647e-3
4849.000, 4.174e+1, 7.582e-3
4850.000, 4.175e+1, 7.628e-3
4851.000, 4.176e+1, 7.590e-3
4852.000, 4.176e+1, 7.539e-3
4853.000, 4.177e+1, 7.609e-3
4854.000, 4.178e+1, 7.552e-3
4855.000, 4.179e+1, 7.587e-3
4856.000, 4.179e+1, 7.629e-3
4857.000, 4.180e+1, 7.637e-3
4858.000, 4.181e+1, 7.642e-3
4859.000, 4.182e+1, 7.659e-3
4860.000, 4.182e+1, 7.640e-3
4861.000, 4.183e+1, 7.595e-3
4862.000, 4.184e+1, 7.605e-3
4863.000, 4.185e+1, 7.583e-3
4864.000, 4.185e+1, 7.601e-3
4865.000, 4.186e+1, 7.591e-3
4866.000, 4.187e+1, 7.636e-3
4867.000, 4.188e+1, 7.652e-3
4868.000, 4.189e+1, 7.657e-3
4869.000, 4.189e+1, 7.572e-3
4870.000, 4.190e+1, 7.554e-3
4871.000, 4.191e+1, 7.567e-3
4872.000, 4.192e+1, 7.633e-3
4873.000, 4.192e+1, 7.585e-3
4874.000, 4.193e+1, 7.587e-3
4875.000, 4.194e+1, 7.584e-3
4876.000, 4.195e+1, 7.559e-3
4877.000, 4.195e+1, 7.580e-3
4878.000, 4.196e+1, 7.530e-3
4879.000, 4.197e+1, 7.532e-3
4880.000, 4.198e+1, 7.555e-3
4881.000, 4.198e+1, 7.545e-3
4882.000, 4.199e+1, 7.578e-3
4883.000, 4.200e+1, 7.596e-3
4884.000, 4.201e+1, 7.586e-3
4885.000, 4.201e+1, 7.558e-3
4886.000, 4.202e+1, 7.579e-3
4887.000, 4.203e+1, 7.549e-3
4888.000, 4.204e+1, 7.554e-3
4889.000, 4.204e+1, 7.600e-3
4890.000, 4.205e+1, 7.551e-3
4891.000, 4.206e+1, 7.618e-3
4892.000, 4.207e+1, 7.562e-3
4893.000, 4.207e+1, 7.576e-3
4894.000, 4.208e+1, 7.560e-3
4895.000, 4.209e+1, 7.571e-3
4896.000, 4.210e+1, 7.563e-3
4897.000, 4.210e+1, 7.578e-3
4898.000, 4.211e+1, 7.529e-3
4899.000, 4.212e+1, 7.588e-3
4900.000, 4.213e+1, 7.567e-3
4901.000, 4.214e+1, 7.578e-3
4902.000, 4.214e+1, 7.629e-3
4903.000, 4.215e+1, 7.581e-3
4904.000, 4.216e+1, 7.549e-3
4905.000, 4.217e+1, 7.562e-3
4906.000, 4.217e+1, 7.539e-3
4907.000, 4.218e+1, 7.605e-3
4908.000, 4.219e+1, 7.552e-3
4909.000, 4.220e+1, 7.484e-3
4910.000, 4.220e+1, 7.501e-3
4911.000, 4.221e+1, 7.506e-3
4912.000, 4.222e+1, 7.507e-3
4913.000, 4.223e+1, 7.513e-3
4914.000, 4.223e+1, 7.518e-3
4915.000, 4.224e+1, 7.559e-3
4916.000, 4.225e+1, 7.491e-3
4917.000, 4.226e+1, 7.464e-3
4918.000, 4.226e+1, 7.501e-3
4919.000, 4.227e+1, 7.520e-3
4920.000, 4.228e+1, 7.475e-3
4921.000, 4.229e+1, 7.511e-3
4922.000, 4.229e+1, 7.492e-3
4923.000, 4.230e+1, 7.507e-3
4924.000, 4.231e+1, 7.560e-3
4925.000, 4.232e+1, 7.523e-3
4926.000, 4.232e+1, 7.529e-3
4927.000, 4.233e+1, 7.464e-3
4928.000, 4.234e+1, 7.479e-3
4929.000, 4.235e+1, 7.521e-3
4930.000, 4.235e+1, 7.459e-3
4931.000, 4.236e+1, 7.469e-3
4932.000, 4.237e+1, 7.486e-3
4933.000, 4.238e+1, 7.508e-3
4934.000, 4.238e+1, 7.531e-3
4935.000, 4.239e+1, 7.455e-3
4936.000, 4.240e+1, 7.505e-3
4937.000, 4.241e+1, 7.534e-3
4938.000, 4.241e+1, 7.519e-3
4939.000, 4.242e+1, 7.507e-3
4940.000, 4.243e+1, 7.520e-3
4941.000, 4.244e+1, 7.524e-3
4942.000, 4.244e+1, 7.500e-3
4943.000, 4.245e+1, 7.504e-3
4944.000, 4.246e+1, 7.477e-3
4945.000, 4.247e+1, 7.480e-3
4946.000, 4.247e+1, 7.488e-3
4947.000, 4.248e+1, 7.500e-3
4948.000, 4.249e+1, 7.471e-3
4949.000, 4.250e+1, 7.557e-3
4950.000, 4.250e+1, 7.520e-3
4951.000, 4.251e+1, 7.478e-3
4952.000, 4.252e+1, 7.475e-3
4953.000, 4.253e+1, 7.495e-3
4954.000, 4.253e+1, 7.529e-3
4955.000, 4.254e+1, 7.509e-3
4956.000, 4.255e+1, 7.508e-3
4957.000, 4.256e+1, 7.504e-3
4958.000, 4.256e+1, 7.587e-3
4959.000, 4.257e+1, 7.500e-3
4960.000, 4.258e+1, 7.529e-3
4961.000, 4.259e+1, 7.568e-3
4962.000, 4.259e+1, 7.604e-3
4963.000, 4.260e+1, 7.578e-3
4964.000, 4.261e+1, 7.571e-3
4965.000, 4.262e+1, 7.522e-3
4966.000, 4.262e+1, 7.484e-3
4967.000, 4.263e+1, 7.492e-3
4968.000, 4.264e+1, 7.510e-3
4969.000, 4.265e+1, 7.557e-3
4970.000, 4.265e+1, 7.529e-3
4971.000, 4.266e+1, 7.557e-3
4972.000, 4.267e+1, 7.505e-3
4973.000, 4.268e+1, 7.547e-3
4974.000, 4.268e+1, 7.597e-3
4975.000, 4.269e+1, 7.558e-3
4976.000, 4.270e+1, 7.494e-3
4977.000, 4.271e+1, 7.528e-3
4978.000, 4.271e+1, 7.452e-3
4979.000, 4.272e+1, 7.443e-3
4980.000, 4.273e+1, 7.409e-3
4981.000, 4.274e+1, 7.449e-3
4982.000, 4.274e+1, 7.431e-3
4983.000, 4.275e+1, 7.467e-3
4984.000, 4.276e+1, 7.435e-3
4985.000, 4.277e+1, 7.449e-3
4986.000, 4.277e+1, 7.487e-3
4987.000, 4.278e+1, 7.459e-3
4988.000, 4.279e+1, 7.483e-3
4989.000, 4.280e+1, 7.509e-3
4990.000, 4.280e+1, 7.484e-3
4991.000, 4.281e+1, 7.468e-3
4992.000, 4.282e+1, 7.453e-3
4993.000, 4.283e+1, 7.467e-3
4994.000, 4.283e+1, 7.546e-3
4995.000, 4.284e+1, 7.471e-3
4996.000, 4.285e+1, 7.496e-3
4997.000, 4.286e+1, 7.474e-3
4998.000, 4.286e+1, 7.456e-3
4999.000, 4.287e+1, 7.525e-3
5000.000, 4.288e+1, 7.530e-3
5001.000, 4.289e+1, 7.490e-3
5002.000, 4.289e+1, 7.512e-3
5003.000, 4.290e+1, 7.501e-3
5004.000, 4.291e+1, 7.423e-3
5005.000, 4.292e+1, 7.444e-3
5006.000, 4.292e+1, 7.445e-3
5007.000, 4.293e+1, 7.480e-3
5008.000, 4.294e+1, 7.406e-3
5009.000, 4.295e+1, 7.423e-3
5010.000, 4.295e+1, 7.516e-3
5011.000, 4.296e+1, 7.476e-3
5012.000, 4.297e+1, 7.421e-3
5013.000, 4.298e+1, 7.417e-3
5014.000, 4.298e+1, 7.427e-3
5015.000, 4.299e+1, 7.372e-3
5016.000, 4.300e+1, 7.421e-3
5017.000, 4.300e+1, 7.458e-3
5018.000, 4.301e+1, 7.431e-3
5019.000, 4.302e+1, 7.463e-3
5020.000, 4.303e+1, 7.461e-3
5021.000, 4.303e+1, 7.432e-3
5022.000, 4.304e+1, 7.424e-3
5023.000, 4.305e+1, 7.440e-3
5024.000, 4.306e+1, 7.486e-3
5025.000, 4.306e+1, 7.428e-3
5026.000, 4.307e+1, 7.464e-3
5027.000, 4.308e+1, 7.490e-3
5028.000, 4.309e+1, 7.478e-3
5029.000, 4.309e+1, 7.479e-3
5030.000, 4.310e+1, 7.369e-3
5031.000, 4.311e+1, 7.408e-3
5032.000, 4.312e+1, 7.385e-3
5033.000, 4.312e+1, 7.402e-3
5034.000, 4.313e+1, 7.494e-3
5035.000, 4.314e+1, 7.409e-3
5036.000, 4.315e+1, 7.389e-3
5037.000, 4.315e+1, 7.365e-3
5038.000, 4.316e+1, 7.474e-3
5039.000, 4.317e+1, 7.463e-3
5040.000, 4.318e+1, 7.565e-3
5041.000, 4.318e+1, 7.542e-3
5042.000, 4.319e+1, 7.413e-3
5043.000, 4.320e+1, 7.445e-3
5044.000, 4.321e+1, 7.451e-3
5045.000, 4.321e+1, 7.446e-3
5046.000, 4.322e+1, 7.453e-3
5047.000, 4.323e+1, 7.504e-3
5048.000, 4.324e+1, 7.459e-3
5049.000, 4.324e+1, 7.426e-3
5050.000, 4.325e+1, 7.446e-3
5051.000, 4.326e+1, 7.415e-3
5052.000, 4.327e+1, 7.421e-3
5053.000, 4.327e+1, 7.436e-3
5054.000, 4.328e+1, 7.524e-3
5055.000, 4.329e+1, 7.418e-3
5056.000, 4.330e+1, 7.448e-3
5057.000, 4.330e+1, 7.371e-3
5058.000, 4.331e+1, 7.399e-3
5059.000, 4.332e+1, 7.398e-3
5060.000, 4.333e+1, 7.437e-3
5061.000, 4.333e+1, 7.457e-3
5062.000, 4.334e+1, 7.438e-3
5063.000, 4.335e+1, 7.377e-3
5064.000, 4.335e+1, 7.351e-3
5065.000, 4.336e+1, 7.423e-3
5066.000, 4.337e+1, 7.433e-3
5067.000, 4.338e+1, 7.341e-3
5068.000, 4.338e+1, 7.386e-3
5069.000, 4.339e+1, 7.393e-3
5070.000, 4.340e+1, 7.447e-3
5071.000, 4.341e+1, 7.366e-3
5072.000, 4.341e+1, 7.380e-3
5073.000, 4.342e+1, 7.350e-3
5074.000, 4.343e+1, 7.375e-3
5075.000, 4.344e+1, 7.368e-3
5076.000, 4.344e+1, 7.395e-3
5077.000, 4.345e+1, 7.337e-3
5078.000, 4.346e+1, 7.325e-3
5079.000, 4.347e+1, 7.349e-3
5080.000, 4.347e+1, 7.359e-3
5081.000, 4.348e+1, 7.319e-3
5082.000, 4.349e+1, 7.345e-3
5083.000, 4.349e+1, 7.278e-3
5084.000, 4.350e+1, 7.355e-3
5085.000, 4.351e+1, 7.331e-3
5086.000, 4.352e+1, 7.315e-3
5087.000, 4.352e+1, 7.302e-3
5088.000, 4.353e+1, 7.350e-3
5089.000, 4.354e+1, 7.361e-3
5090.000, 4.355e+1, 7.363e-3
5091.000, 4.355e+1, 7.364e-3
5092.000, 4.356e+1, 7.343e-3
5093.000, 4.357e+1, 7.377e-3
5094.000, 4.358e+1, 7.370e-3
5095.000, 4.358e+1, 7.405e-3
5096.000, 4.359e+1, 7.358e-3
5097.000, 4.360e+1, 7.322e-3
5098.000, 4.360e+1, 7.339e-3
5099.000, 4.361e+1, 7.240e-3
5100.000, 4.362e+1, 7.314e-3
5101.000, 4.363e+1, 7.244e-3
5102.000, 4.363e+1, 7.294e-3
5103.000, 4.364e+1, 7.312e-3
5104.000, 4.365e+1, 7.298e-3
5105.000, 4.366e+1, 7.335e-3
5106.000, 4.366e+1, 7.303e-3
5107.000, 4.367e+1, 7.261e-3
5108.000, 4.368e+1, 7.305e-3
5109.000, 4.369e+1, 7.318e-3
5110.000, 4.369e+1, 7.377e-3
5111.000, 4.370e+1, 7.290e-3
5112.000, 4.371e+1, 7.300e-3
5113.000, 4.371e+1, 7.370e-3
5114.000, 4.372e+1, 7.388e-3
5115.000, 4.373e+1, 7.334e-3
5116.000, 4.374e+1, 7.429e-3
5117.000, 4.374e+1, 7.347e-3
5118.000, 4.375e+1, 7.369e-3
5119.000, 4.376e+1, 7.216e-3
5120.000, 4.377e+1, 7.388e-3
5121.000, 4.377e+1, 7.313e-3
5122.000, 4.378e+1, 7.315e-3
5123.000, 4.379e+1, 7.232e-3
5124.000, 4.380e+1, 7.258e-3
5125.000, 4.380e+1, 7.255e-3
5126.000, 4.381e+1, 7.272e-3
5127.000, 4.382e+1, 7.291e-3
5128.000, 4.382e+1, 7.230e-3
5129.000, 4.383e+1, 7.208e-3
5130.000, 4.384e+1, 7.207e-3
5131.000, 4.385e+1, 7.304e-3
5132.000, 4.385e+1, 7.270e-3
5133.000, 4.386e+1, 7.198e-3
5134.000, 4.387e+1, 7.235e-3
5135.000, 4.387e+1, 7.284e-3
5136.000, 4.388e+1, 7.233e-3
5137.000, 4.389e+1, 7.149e-3
5138.000, 4.390e+1, 7.204e-3
5139.000, 4.390e+1, 7.143e-3
5140.000, 4.391e+1, 7.230e-3
5141.000, 4.392e+1, 7.264e-3
5142.000, 4.393e+1, 7.205e-3
5143.000, 4.393e+1, 7.230e-3
5144.000, 4.394e+1, 7.223e-3
5145.000, 4.395e+1, 7.195e-3
5146.000, 4.395e+1, 7.169e-3
5147.000, 4.396e+1, 7.211e-3
5148.000, 4.397e+1, 7.206e-3
5149.000, 4.398e+1, 7.164e-3
5150.000, 4.398e+1, 7.211e-3
5151.000, 4.399e+1, 7.135e-3
5152.000, 4.400e+1, 7.143e-3
5153.000, 4.400e+1, 7.171e-3
5154.000, 4.401e+1, 7.172e-3
5155.000, 4.402e+1, 7.214e-3
5156.000, 4.403e+1, 7.165e-3
5157.000, 4.403e+1, 7.129e-3
5158.000, 4.404e+1, 7.169e-3
5159.000, 4.405e+1, 7.197e-3
5160.000, 4.405e+1, 7.204e-3
5161.000, 4.406e+1, 7.185e-3
5162.000, 4.407e+1, 7.174e-3
5163.000, 4.408e+1, 7.153e-3
5164.000, 4.408e+1, 7.154e-3
5165.000, 4.409e+1, 7.184e-3
5166.000, 4.410e+1, 7.194e-3
5167.000, 4.410e+1, 7.167e-3
5168.000, 4.411e+1, 7.152e-3
5169.000, 4.412e+1, 7.183e-3
5170.000, 4.413e+1, 7.115e-3
5171.000, 4.413e+1, 7.203e-3
5172.000, 4.414e+1, 7.097e-3
5173.000, 4.415e+1, 7.160e-3
5174.000, 4.415e+1, 7.135e-3
5175.000, 4.416e+1, 7.170e-3
5176.000, 4.417e+1, 7.153e-3
5177.000, 4.418e+1, 7.155e-3
5178.000, 4.418e+1, 7.216e-3
5179.000, 4.419e+1, 7.188e-3
5180.000, 4.420e+1, 7.280e-3
5181.000, 4.421e+1, 7.197e-3
5182.000, 4.421e+1, 7.112e-3
5183.000, 4.422e+1, 7.186e-3
5184.000, 4.423e+1, 7.200e-3
5185.000, 4.423e+1, 7.159e-3
5186.000, 4.424e+1, 7.095e-3
5187.000, 4.425e+1, 7.191e-3
5188.000, 4.426e+1, 7.160e-3
5189.000, 4.426e+1, 7.134e-3
5190.000, 4.427e+1, 7.220e-3
5191.000, 4.428e+1, 7.228e-3
5192.000, 4.428e+1, 7.197e-3
5193.000, 4.429e+1, 7.133e-3
5194.000, 4.430e+1, 7.195e-3
5195.000, 4.431e+1, 7.132e-3
5196.000, 4.431e+1, 7.195e-3
5197.000, 4.432e+1, 7.181e-3
5198.000, 4.433e+1, 7.175e-3
5199.000, 4.433e+1, 7.116e-3
5200.000, 4.434e+1, 7.108e-3
5201.000, 4.435e+1, 7.085e-3
5202.000, 4.436e+1, 7.146e-3
5203.000, 4.436e+1, 7.157e-3
5204.000, 4.437e+1, 7.182e-3
5205.000, 4.438e+1, 7.187e-3
5206.000, 4.438e+1, 7.202e-3
5207.000, 4.439e+1, 7.174e-3
5208.000, 4.440e+1, 7.182e-3
5209.000, 4.441e+1, 7.150e-3
5210.000, 4.441e+1, 7.240e-3
5211.000, 4.442e+1, 7.125e-3
5212.000, 4.443e+1, 7.100e-3
5213.000, 4.443e+1, 7.095e-3
5214.000, 4.444e+1, 7.141e-3
5215.000, 4.445e+1, 7.142e-3
5216.000, 4.446e+1, 7.121e-3
5217.000, 4.446e+1, 7.087e-3
5218.000, 4.447e+1, 7.077e-3
5219.000, 4.448e+1, 7.084e-3
5220.000, 4.448e+1, 7.129e-3
5221.000, 4.449e+1, 7.080e-3
5222.000, 4.450e+1, 7.126e-3
5223.000, 4.451e+1, 7.141e-3
5224.000, 4.451e+1, 7.127e-3
5225.000, 4.452e+1, 7.106e-3
5226.000, 4.453e+1, 7.129e-3
5227.000, 4.453e+1, 7.181e-3
5228.000, 4.454e+1, 7.137e-3
5229.000, 4.455e+1, 7.125e-3
5230.000, 4.456e+1, 7.175e-3
5231.000, 4.456e+1, 7.153e-3
5232.000, 4.457e+1, 7.106e-3
5233.000, 4.458e+1, 7.109e-3
5234.000, 4.458e+1, 7.113e-3
5235.000, 4.459e+1, 7.158e-3
5236.000, 4.460e+1, 7.131e-3
5237.000, 4.461e+1, 7.129e-3
5238.000, 4.461e+1, 7.155e-3
5239.000, 4.462e+1, 7.140e-3
5240.000, 4.463e+1, 7.144e-3
5241.000, 4.463e+1, 7.137e-3
5242.000, 4.464e+1, 7.121e-3
5243.000, 4.465e+1, 7.122e-3
5244.000, 4.466e+1, 7.092e-3
5245.000, 4.466e+1, 7.112e-3
5246.000, 4.467e+1, 7.048e-3
5247.000, 4.468e+1, 7.087e-3
5248.000, 4.468e+1, 7.183e-3
5249.000, 4.469e+1, 7.086e-3
5250.000, 4.470e+1, 7.113e-3
5251.000, 4.470e+1, 7.163e-3
5252.000, 4.471e+1, 7.092e-3
5253.000, 4.472e+1, 7.092e-3
5254.000, 4.473e+1, 7.063e-3
5255.000, 4.473e+1, 7.145e-3
5256.000, 4.474e+1, 7.156e-3
5257.000, 4.475e+1, 7.153e-3
5258.000, 4.475e+1, 7.181e-3
5259.000, 4.476e+1, 7.135e-3
5260.000, 4.477e+1, 7.091e-3
5261.000, 4.478e+1, 7.129e-3
5262.000, 4.478e+1, 7.159e-3
5263.000, 4.479e+1, 7.161e-3
5264.000, 4.480e+1, 7.143e-3
5265.000, 4.480e+1, 7.115e-3
5266.000, 4.481e+1, 7.169e-3
5267.000, 4.482e+1, 7.132e-3
5268.000, 4.483e+1, 7.071e-3
5269.000, 4.483e+1, 7.038e-3
5270.000, 4.484e+1, 7.192e-3
5271.000, 4.485e+1, 7.134e-3
